unix_time,frontend_0_100,sent_0_100,vjoy_axis,sim_connect
1779416362.126168,89.8,89.8,29424,0.033928
1779416362.132519,90.4,90.4,29621,0.033928
1779416362.165009,90.8,90.8,29752,0.030725
1779416362.205472,91.4,91.4,29949,0.029435
1779416362.209547,91.1,91.1,29850,0.029435
1779416362.283497,91.8,91.8,30080,0.028478
1779416362.289562,92.1,92.1,30178,0.028478
1779416362.333719,92.4,92.4,30276,0.025275
1779416362.337764,93.1,93.1,30506,0.025275
1779416362.340785,92.7,92.7,30375,0.025275
1779416362.345808,93.4,93.4,30604,0.025275
1779416362.381245,94.1,94.1,30833,0.021115
1779416362.383761,93.7,93.7,30702,0.021115
1779416362.388475,94.4,94.4,30932,0.021115
1779416362.406871,94.7,94.7,31030,0.020157
1779416362.409892,95.1,95.1,31161,0.020157
1779416362.409892,95.4,95.4,31259,0.020157
1779416362.441410,95.7,95.7,31358,0.014708
1779416362.442416,96.1,96.1,31489,0.014708
1779416362.444025,96.7,96.7,31685,0.014708
1779416362.447539,96.4,96.4,31587,0.014708
1779416362.453846,97.4,97.4,31915,0.014708
1779416362.481202,98.4,98.4,32242,0.008301
1779416362.483762,98.1,98.1,32144,0.008301
1779416362.486932,100.0,100.0,32767,0.008301
1779416362.489441,99.1,99.1,32472,0.008301
1779416373.053546,98.1,98.1,32144,0.002871
1779416373.061722,96.7,96.7,31685,0.002871
1779416373.063224,92.7,92.7,30375,0.002871
1779416373.064228,95.4,95.4,31259,0.002871
1779416373.064228,94.1,94.1,30833,0.002871
1779416373.095909,91.4,91.4,29949,0.018868
1779416373.098259,90.4,90.4,29621,0.018868
1779416373.102850,89.4,89.4,29293,0.018868
1779416373.102850,88.8,88.8,29097,0.018868
1779416373.103958,88.1,88.1,28867,0.018868
1779416373.120238,87.4,87.4,28638,0.027521
1779416373.124278,86.8,86.8,28441,0.027521
1779416373.142657,86.4,86.4,28310,0.040315
1779416373.174579,86.1,86.1,28212,0.043518
1779416373.282142,85.8,85.8,28114,0.044475
1779416373.282649,85.4,85.4,27983,0.044475
1779416373.317225,85.1,85.1,27884,0.046722
1779416373.354759,84.8,84.8,27786,0.047679
1779416373.409157,84.1,84.1,27557,0.048636
1779416373.413173,84.4,84.4,27655,0.048636
1779416375.590722,83.8,83.8,27458,0.049925
1779416375.680071,83.4,83.4,27327,0.051839
1779416375.680583,83.1,83.1,27229,0.051839
1779416375.680583,82.8,82.8,27131,0.051839
1779416375.770731,82.4,82.4,27000,0.055042
1779416375.770731,82.1,82.1,26901,0.055042
1779416375.772243,81.8,81.8,26803,0.055042
1779416375.872227,81.4,81.4,26672,0.058246
1779416375.872736,81.1,81.1,26574,0.058246
1779416375.948950,80.8,80.8,26475,0.060472
1779416375.948950,80.4,80.4,26344,0.060472
1779416375.950461,80.1,80.1,26246,0.060472
1779416376.138289,79.8,79.8,26148,0.063676
1779416376.221263,79.5,79.5,26049,0.064633
1779416376.228340,79.1,79.1,25918,0.064633
1779416376.230658,78.8,78.8,25820,0.064633
1779416376.231162,78.5,78.5,25722,0.064633
1779416382.569883,78.8,78.8,25820,0.068793
1779416382.641221,79.1,79.1,25918,0.067836
1779416382.663505,79.5,79.5,26049,0.066879
1779416382.667517,79.8,79.8,26148,0.066879
1779416382.670538,80.1,80.1,26246,0.066879
1779416382.700004,80.4,80.4,26344,0.063676
1779416382.702080,80.8,80.8,26475,0.063676
1779416382.731501,81.1,81.1,26574,0.061449
1779416382.738547,81.4,81.4,26672,0.061449
1779416382.763034,82.1,82.1,26901,0.059515
1779416382.797220,82.4,82.4,27000,0.057289
1779416382.803799,82.8,82.8,27131,0.057289
1779416382.811094,83.1,83.1,27229,0.057289
1779416382.846118,83.4,83.4,27327,0.054085
1779416382.852192,83.8,83.8,27458,0.054085
1779416382.877522,84.1,84.1,27557,0.051839
1779416382.919818,84.8,84.8,27786,0.050882
1779416382.922847,84.4,84.4,27655,0.050882
1779416382.965946,85.4,85.4,27983,0.049925
1779416382.967439,85.1,85.1,27884,0.049925
1779416383.022055,86.1,86.1,28212,0.047679
1779416383.072220,86.4,86.4,28310,0.044475
1779416383.073225,86.8,86.8,28441,0.044475
1779416383.130889,87.1,87.1,28540,0.042249
1779416383.134474,87.4,87.4,28638,0.042249
1779416383.200639,88.1,88.1,28867,0.040315
1779416383.201643,87.8,87.8,28769,0.040315
1779416383.208724,88.4,88.4,28966,0.040315
1779416383.273727,88.8,88.8,29097,0.037112
1779416383.310893,89.1,89.1,29195,0.035842
1779416383.359140,89.4,89.4,29293,0.034885
1779416384.640042,89.8,89.8,29424,0.033928
1779416384.644080,90.1,90.1,29523,0.033928
1779416384.652465,91.4,91.4,29949,0.033928
1779416384.652982,90.4,90.4,29621,0.033928
1779416384.653987,92.1,92.1,30178,0.033928
1779416384.654989,90.8,90.8,29752,0.033928
1779416384.707143,95.7,95.7,31358,0.029435
1779416384.708164,93.7,93.7,30702,0.029435
1779416384.708675,93.1,93.1,30506,0.029435
1779416384.711689,92.7,92.7,30375,0.029435
1779416384.713201,94.4,94.4,30932,0.029435
1779416384.716252,95.4,95.4,31259,0.029435
1779416384.756778,98.1,98.1,32144,0.014708
1779416384.757288,99.1,99.1,32472,0.014708
1779416384.757798,99.7,99.7,32668,0.014708
1779416384.757798,100.0,100.0,32767,0.014708
1779416384.759308,96.7,96.7,31685,0.014708
1779416384.765835,97.4,97.4,31915,0.014708
1779416416.916262,96.7,96.7,31685,0.008301
1779416416.921487,97.7,97.7,32013,0.008301
1779416416.922996,95.7,95.7,31358,0.008301
1779416416.924001,98.1,98.1,32144,0.008301
1779416416.925024,94.7,94.7,31030,0.008301
1779416416.925542,99.1,99.1,32472,0.008301
1779416416.962182,87.4,87.4,28638,0.002871
1779416416.964720,83.1,83.1,27229,0.002871
1779416416.965232,93.4,93.4,30604,0.002871
1779416416.966238,85.4,85.4,27983,0.002871
1779416416.968816,91.4,91.4,29949,0.002871
1779416416.969839,89.4,89.4,29293,0.002871
1779416417.006219,77.8,77.8,25492,0.033928
1779416417.010288,81.4,81.4,26672,0.033928
1779416417.011293,76.8,76.8,25165,0.033928
1779416417.012956,80.1,80.1,26246,0.033928
1779416417.013465,75.5,75.5,24739,0.033928
1779416417.013465,78.8,78.8,25820,0.033928
1779416417.041770,75.1,75.1,24608,0.067836
1779416417.044294,74.8,74.8,24509,0.067836
1779416417.254018,74.1,74.1,24280,0.081542
1779416417.258053,73.8,73.8,24182,0.081542
1779416417.287455,73.5,73.5,24083,0.089104
1779416417.487730,73.8,73.8,24182,0.091423
1779416417.552658,74.1,74.1,24280,0.089104
1779416418.058836,73.8,73.8,24182,0.086831
1779416418.168542,73.5,73.5,24083,0.089104
1779416418.938096,74.1,74.1,24280,0.091423
1779416418.938610,74.8,74.8,24509,0.091423
1779416418.941639,74.5,74.5,24411,0.091423
1779416418.946336,75.1,75.1,24608,0.091423
1779416419.003386,75.8,75.8,24837,0.079673
1779416419.005902,75.5,75.5,24739,0.079673
1779416419.009469,76.1,76.1,24935,0.079673
1779416419.017605,76.5,76.5,25066,0.079673
1779416419.036931,76.8,76.8,25165,0.076489
1779416419.084040,77.1,77.1,25263,0.074243
1779416419.091111,77.5,77.5,25394,0.074243
1779416419.154356,77.8,77.8,25492,0.071997
1779416419.213520,78.1,78.1,25591,0.071039
1779416419.291245,78.5,78.5,25722,0.070082
1779416419.294295,78.8,78.8,25820,0.070082
1779416419.450389,79.1,79.1,25918,0.067836
1779416419.504419,79.5,79.5,26049,0.066879
1779416419.582905,80.1,80.1,26246,0.065609
1779416421.101603,80.4,80.4,26344,0.063676
1779416421.349086,80.8,80.8,26475,0.062719
1779416421.504519,80.4,80.4,26344,0.061449
1779416421.685937,80.8,80.8,26475,0.062719
1779416421.963377,81.4,81.4,26672,0.061449
1779416421.969986,82.1,82.1,26901,0.061449
1779416422.014580,82.8,82.8,27131,0.057289
1779416422.039841,83.1,83.1,27229,0.055042
1779416422.044364,83.4,83.4,27327,0.055042
1779416422.051956,84.1,84.1,27557,0.055042
1779416422.091393,85.4,85.4,27983,0.050882
1779416422.095767,85.1,85.1,27884,0.050882
1779416422.099285,84.4,84.4,27655,0.050882
1779416422.134346,86.1,86.1,28212,0.049925
1779416422.142132,86.8,86.8,28441,0.049925
1779416422.187851,87.4,87.4,28638,0.042249
1779416422.188875,87.1,87.1,28540,0.042249
1779416422.198636,88.1,88.1,28867,0.042249
1779416422.208198,88.8,88.8,29097,0.042249
1779416422.228133,89.1,89.1,29195,0.035842
1779416422.230661,90.1,90.1,29523,0.035842
1779416422.234903,89.4,89.4,29293,0.035842
1779416422.243451,90.4,90.4,29621,0.035842
1779416422.268109,91.8,91.8,30080,0.030725
1779416422.270161,93.4,93.4,30604,0.030725
1779416422.271168,90.8,90.8,29752,0.030725
1779416422.274931,92.1,92.1,30178,0.030725
1779416422.283070,93.7,93.7,30702,0.030725
1779416422.319003,95.4,95.4,31259,0.020157
1779416422.322047,98.1,98.1,32144,0.020157
1779416422.322047,97.1,97.1,31816,0.020157
1779416422.324482,94.7,94.7,31030,0.020157
1779416422.327514,96.4,96.4,31587,0.020157
1779416422.330575,99.1,99.1,32472,0.020157
1779416422.355193,100.0,100.0,32767,0.002871
1779416501.137683,92.7,92.7,30375,0.0
1779416501.138201,94.1,94.1,30833,0.0
1779416501.138711,93.4,93.4,30604,0.0
1779416501.144838,92.1,92.1,30178,0.0
1779416501.145345,95.4,95.4,31259,0.0
1779416501.146856,94.7,94.7,31030,0.0
1779416501.197889,90.1,90.1,29523,0.016954
1779416501.199913,89.8,89.8,29424,0.016954
1779416501.202431,90.8,90.8,29752,0.016954
1779416501.202938,90.4,90.4,29621,0.016954
1779416501.203944,91.8,91.8,30080,0.016954
1779416501.205560,91.4,91.4,29949,0.016954
1779416501.238152,88.8,88.8,29097,0.027521
1779416501.241173,88.4,88.4,28966,0.027521
1779416501.242203,88.1,88.1,28867,0.027521
1779416501.244713,89.4,89.4,29293,0.027521
1779416501.244713,89.1,89.1,29195,0.027521
1779416501.252883,87.8,87.8,28769,0.027521
1779416501.271946,87.4,87.4,28638,0.039045
1779416501.952296,87.1,87.1,28540,0.040315
1779416501.953300,86.1,86.1,28212,0.040315
1779416501.957787,86.8,86.8,28441,0.040315
1779416501.959296,85.8,85.8,28114,0.040315
1779416501.961367,85.4,85.4,27983,0.040315
1779416501.995984,85.1,85.1,27884,0.046722
1779416502.108262,84.8,84.8,27786,0.047679
1779416505.800157,84.4,84.4,27655,0.048636
1779416505.883942,84.1,84.1,27557,0.049925
1779416505.884457,83.4,83.4,27327,0.049925
1779416505.894035,83.1,83.1,27229,0.049925
1779416505.916407,82.8,82.8,27131,0.054085
1779416505.921016,82.4,82.4,27000,0.054085
1779416505.949536,82.1,82.1,26901,0.056312
1779416505.990612,81.8,81.8,26803,0.057289
1779416506.024129,81.4,81.4,26672,0.058246
1779416508.186559,82.1,82.1,26901,0.059515
1779416508.187583,81.8,81.8,26803,0.059515
1779416509.376289,83.4,83.4,27327,0.058246
1779416509.379917,83.1,83.1,27229,0.058246
1779416509.382959,82.8,82.8,27131,0.058246
1779416509.391651,83.8,83.8,27458,0.058246
1779416509.407535,84.1,84.1,27557,0.055042
1779416509.441768,84.4,84.4,27655,0.050882
1779416509.448946,84.8,84.8,27786,0.050882
1779416509.456328,85.1,85.1,27884,0.050882
1779416509.482707,85.4,85.4,27983,0.047679
1779416509.509945,85.8,85.8,28114,0.046722
1779416511.804808,86.4,86.4,28310,0.045432
1779416511.805837,86.1,86.1,28212,0.045432
1779416511.810294,86.8,86.8,28441,0.045432
1779416511.834489,87.1,87.1,28540,0.042249
1779416516.387341,87.4,87.4,28638,0.041272
1779416516.390870,88.1,88.1,28867,0.041272
1779416516.414390,90.1,90.1,29523,0.038088
1779416516.415414,88.4,88.4,28966,0.038088
1779416516.415414,89.1,89.1,29195,0.038088
1779416516.416928,89.4,89.4,29293,0.038088
1779416516.428572,90.8,90.8,29752,0.038088
1779416516.439182,91.4,91.4,29949,0.033928
1779416516.441719,91.8,91.8,30080,0.033928
1779416516.442232,92.4,92.4,30276,0.033928
1779416516.448758,92.7,92.7,30375,0.033928
1779416516.449763,93.4,93.4,30604,0.033928
1779416516.487533,94.7,94.7,31030,0.021115
1779416516.492182,93.7,93.7,30702,0.021115
1779416516.494704,96.1,96.1,31489,0.021115
1779416516.494704,94.4,94.4,30932,0.021115
1779416516.496335,95.4,95.4,31259,0.021115
1779416516.523011,96.7,96.7,31685,0.014708
1779416516.523524,97.4,97.4,31915,0.014708
1779416516.526545,98.4,98.4,32242,0.014708
1779416516.527057,99.1,99.1,32472,0.014708
1779416516.527057,100.0,100.0,32767,0.014708
1779416602.919813,98.1,98.1,32144,0.0
1779416602.922920,99.4,99.4,32570,0.0
1779416602.928454,97.4,97.4,31915,0.0
1779416602.929457,99.1,99.1,32472,0.0
1779416602.935589,96.7,96.7,31685,0.0
1779416602.990458,95.4,95.4,31259,0.010548
1779416602.993001,94.1,94.1,30833,0.010548
1779416602.994001,94.7,94.7,31030,0.010548
1779416602.996134,96.1,96.1,31489,0.010548
1779416602.996134,95.7,95.7,31358,0.010548
1779416602.997644,95.1,95.1,31161,0.010548
1779416603.026798,93.7,93.7,30702,0.015665
1779416603.034104,93.4,93.4,30604,0.015665
1779416603.035623,93.1,93.1,30506,0.015665
1779416603.066694,92.4,92.4,30276,0.022072
1779416603.073890,92.1,92.1,30178,0.022072
1779416603.073890,91.8,91.8,30080,0.022072
1779416603.076462,92.7,92.7,30375,0.022072
1779416603.084517,91.4,91.4,29949,0.022072
1779416603.854233,91.1,91.1,29850,0.027521
1779416603.860034,90.8,90.8,29752,0.027521
1779416603.899945,90.4,90.4,29621,0.029435
1779416603.925231,90.1,90.1,29523,0.030725
1779416603.999031,89.4,89.4,29293,0.031682
1779416604.000037,89.8,89.8,29424,0.031682
1779416604.061121,89.1,89.1,29195,0.032639
1779416604.061630,88.8,88.8,29097,0.032639
1779416604.102698,88.4,88.4,28966,0.035842
1779416604.188551,88.1,88.1,28867,0.037112
1779416604.227340,87.4,87.4,28638,0.038088
1779416604.229902,87.8,87.8,28769,0.038088
1779416606.796257,87.8,87.8,28769,0.039045
1779416606.802800,88.1,88.1,28867,0.039045
1779416606.845555,88.8,88.8,29097,0.038088
1779416606.961097,89.1,89.1,29195,0.035842
1779416607.033313,89.4,89.4,29293,0.034885
1779416607.060334,89.8,89.8,29424,0.033928
1779416607.104134,90.1,90.1,29523,0.032639
1779416607.206628,90.4,90.4,29621,0.031682
1779416607.206628,90.8,90.8,29752,0.031682
1779416607.272996,91.1,91.1,29850,0.029435
1779416607.441945,91.4,91.4,29949,0.028478
1779416607.565686,91.8,91.8,30080,0.027521
1779416607.567210,92.1,92.1,30178,0.027521
1779416607.696919,92.4,92.4,30276,0.025275
1779416607.862865,92.7,92.7,30375,0.024318
1779416609.016275,92.4,92.4,30276,0.023341
1779416609.016275,92.1,92.1,30178,0.023341
1779416609.045482,91.8,91.8,30080,0.025275
1779416609.052544,91.4,91.4,29949,0.025275
1779416609.128701,90.8,90.8,29752,0.027521
1779416609.134676,90.4,90.4,29621,0.027521
1779416609.134676,91.1,91.1,29850,0.027521
1779416609.141234,90.1,90.1,29523,0.027521
1779416609.170176,89.8,89.8,29424,0.031682
1779416609.174807,89.4,89.4,29293,0.031682
1779416609.367663,88.8,88.8,29097,0.033928
1779416609.368685,89.1,89.1,29195,0.033928
1779416609.412099,88.4,88.4,28966,0.034885
1779416609.461260,88.1,88.1,28867,0.037112
1779416609.486632,87.8,87.8,28769,0.038088
1779416609.490657,87.4,87.4,28638,0.038088
1779416609.619422,87.1,87.1,28540,0.040315
1779416609.651607,86.8,86.8,28441,0.041272
1779416609.794907,86.4,86.4,28310,0.042249
1779416610.085931,86.1,86.1,28212,0.043518
1779416610.125587,85.4,85.4,27983,0.044475
1779416610.128608,85.8,85.8,28114,0.044475
1779416610.136195,85.1,85.1,27884,0.044475
1779416610.160659,84.4,84.4,27655,0.047679
1779416610.164685,84.8,84.8,27786,0.047679
1779416610.167707,84.1,84.1,27557,0.047679
1779416610.177311,83.4,83.4,27327,0.047679
1779416610.202011,83.1,83.1,27229,0.053128
1779416610.205577,82.8,82.8,27131,0.053128
1779416610.246905,82.4,82.4,27000,0.055042
1779416610.253021,82.1,82.1,26901,0.055042
1779416610.284645,81.8,81.8,26803,0.057289
1779416610.288193,81.4,81.4,26672,0.057289
1779416610.335179,81.1,81.1,26574,0.059515
1779416610.336686,80.8,80.8,26475,0.059515
1779416615.055782,81.1,81.1,26574,0.061449
1779416615.098715,81.4,81.4,26672,0.060472
1779416615.151482,81.8,81.8,26803,0.059515
1779416615.154024,82.1,82.1,26901,0.059515
1779416615.218967,82.4,82.4,27000,0.057289
1779416615.228528,82.8,82.8,27131,0.057289
1779416615.323692,83.1,83.1,27229,0.055042
1779416620.809446,84.4,84.4,27655,0.054085
1779416620.813095,84.1,84.1,27557,0.054085
1779416620.814101,84.8,84.8,27786,0.054085
1779416620.818236,83.4,83.4,27327,0.054085
1779416620.819768,85.4,85.4,27983,0.054085
1779416620.865165,86.8,86.8,28441,0.046722
1779416620.866172,87.4,87.4,28638,0.046722
1779416620.868860,86.1,86.1,28212,0.046722
1779416620.871886,88.4,88.4,28966,0.046722
1779416620.872390,87.8,87.8,28769,0.046722
1779416620.879922,89.1,89.1,29195,0.046722
1779416620.915434,90.1,90.1,29523,0.034885
1779416620.920177,92.1,92.1,30178,0.034885
1779416620.921187,90.8,90.8,29752,0.034885
1779416620.921710,91.4,91.4,29949,0.034885
1779416620.922221,89.4,89.4,29293,0.034885
1779416620.929271,92.7,92.7,30375,0.034885
1779416620.963330,94.7,94.7,31030,0.023341
1779416620.965970,94.1,94.1,30833,0.023341
1779416620.966976,96.1,96.1,31489,0.023341
1779416620.970623,93.4,93.4,30604,0.023341
1779416620.971630,95.4,95.4,31259,0.023341
1779416620.978158,96.7,96.7,31685,0.023341
1779416621.005446,98.4,98.4,32242,0.010548
1779416621.008958,100.0,100.0,32767,0.010548
1779416621.009461,97.4,97.4,31915,0.010548
1779416621.012494,99.4,99.4,32570,0.010548
1779416715.183781,94.1,94.1,30833,0.001914
1779416715.185290,95.7,95.7,31358,0.001914
1779416715.187803,94.7,94.7,31030,0.001914
1779416715.194961,95.4,95.4,31259,0.001914
1779416715.214868,96.7,96.7,31685,0.014708
1779416715.218980,96.4,96.4,31587,0.014708
1779416715.439577,97.1,97.1,31816,0.011505
1779416715.446402,97.7,97.7,32013,0.011505
1779416715.463819,97.4,97.4,31915,0.007344
1779416715.472963,98.1,98.1,32144,0.007344
1779416715.473968,98.7,98.7,32341,0.007344
1779416715.517239,99.7,99.7,32668,0.004141
1779416715.519757,99.4,99.4,32570,0.004141
1779416715.521410,99.1,99.1,32472,0.004141
1779416715.522921,100.0,100.0,32767,0.004141
1779416719.124223,98.7,98.7,32341,0.0
1779416719.124223,99.4,99.4,32570,0.0
1779416719.127764,99.1,99.1,32472,0.0
1779416719.131013,98.1,98.1,32144,0.0
1779416719.166402,97.4,97.4,31915,0.006075
1779416719.168936,97.7,97.7,32013,0.006075
1779416719.169941,97.1,97.1,31816,0.006075
1779416719.193644,96.7,96.7,31685,0.009278
1779416719.218977,96.1,96.1,31489,0.010548
1779416719.220496,95.7,95.7,31358,0.010548
1779416719.252115,95.4,95.4,31259,0.013751
1779416719.254120,95.1,95.1,31161,0.013751
1779416719.278292,94.7,94.7,31030,0.015665
1779416719.321766,93.7,93.7,30702,0.016954
1779416719.322280,94.1,94.1,30833,0.016954
1779416719.323286,93.4,93.4,30604,0.016954
1779416719.351998,93.1,93.1,30506,0.021115
1779416719.358069,92.7,92.7,30375,0.021115
1779416719.391513,92.4,92.4,30276,0.023341
1779416719.398072,92.1,92.1,30178,0.023341
1779416719.409123,91.8,91.8,30080,0.023341
1779416719.425258,91.4,91.4,29949,0.025275
1779416719.450610,91.1,91.1,29850,0.027521
1779416719.484224,90.8,90.8,29752,0.028478
1779416719.491303,90.4,90.4,29621,0.028478
1779416722.338137,90.1,90.1,29523,0.030725
1779416723.865556,89.8,89.8,29424,0.031682
1779416723.867637,89.4,89.4,29293,0.031682
1779416723.897266,89.1,89.1,29195,0.033928
1779416723.904691,88.8,88.8,29097,0.033928
1779416727.001753,88.4,88.4,28966,0.035842
1779416727.023178,86.4,86.4,28310,0.037112
1779416727.024191,86.1,86.1,28212,0.037112
1779416727.024704,88.1,88.1,28867,0.037112
1779416727.025215,85.4,85.4,27983,0.037112
1779416727.025215,87.4,87.4,28638,0.037112
1779416727.031260,85.1,85.1,27884,0.037112
1779416727.072204,84.4,84.4,27655,0.047679
1779416727.072204,84.1,84.1,27557,0.047679
1779416727.074719,84.8,84.8,27786,0.047679
1779416728.724716,83.8,83.8,27458,0.048636
1779416728.728773,83.4,83.4,27327,0.048636
1779416728.730278,82.8,82.8,27131,0.048636
1779416728.735813,83.1,83.1,27229,0.048636
1779416728.764560,82.1,82.1,26901,0.054085
1779416728.768668,82.4,82.4,27000,0.054085
1779416728.798632,81.8,81.8,26803,0.056312
1779416728.826164,81.4,81.4,26672,0.058246
1779416728.834552,81.1,81.1,26574,0.058246
1779416728.871510,80.8,80.8,26475,0.060472
1779416728.923472,80.1,80.1,26246,0.061449
1779416728.923984,80.4,80.4,26344,0.061449
1779416728.958664,79.8,79.8,26148,0.062719
1779416728.959669,79.5,79.5,26049,0.062719
1779416729.005288,79.1,79.1,25918,0.065609
1779416729.031758,78.8,78.8,25820,0.066879
1779416729.169190,78.5,78.5,25722,0.067836
1779416729.523596,78.8,78.8,25820,0.068793
1779416729.526668,79.1,79.1,25918,0.068793
1779416729.534348,79.5,79.5,26049,0.068793
1779416729.560047,80.1,80.1,26246,0.065609
1779416729.564577,80.4,80.4,26344,0.065609
1779416729.581730,80.8,80.8,26475,0.063676
1779416729.586914,81.4,81.4,26672,0.063676
1779416729.591446,81.8,81.8,26803,0.063676
1779416729.615251,82.1,82.1,26901,0.058246
1779416729.643786,82.8,82.8,27131,0.057289
1779416729.652401,83.1,83.1,27229,0.057289
1779416729.692483,83.4,83.4,27327,0.054085
1779416729.693996,83.8,83.8,27458,0.054085
1779416729.733886,84.1,84.1,27557,0.051839
1779416729.779832,84.4,84.4,27655,0.050882
1779416729.784349,84.8,84.8,27786,0.050882
1779416729.821391,85.1,85.1,27884,0.048636
